snapshot_date,LoanGuid,Product Type,Loan Purpose,Branch Channel,current_stage,stage_rank,days_at_stage,LoanAmount,status,elimination_reason,failure_archetype,ml_probability,expected_value,base_probability,is_at_risk,risk_reasons,recommended_action,counterfactual_probability,probability_delta,expected_value_uplift,recovery_rank,recovery_gap,momentum_rank,moneyball_difficulty,moneyball_quadrant,moneyball_is_movable,moneyball_cf_quadrant,velocity,velocity_band,f_approved_to_lock_speed,f_branch_channel,f_cltv,f_credit_score,f_days_at_stage,f_days_past_lock_expiry,f_days_remaining,f_days_since_lock,f_days_since_open,f_days_until_lock_expiry,f_fresh_lock_late_stage,f_is_locked,f_likely_lock_extended,f_loan_amount,f_loan_purpose,f_lock_already_expired,f_lock_expired_not_progressed,f_lock_expiring_not_progressed,f_lock_expiry_vs_month_end,f_lock_period,f_locked_at_early_stage,f_long_days_expiring_lock,f_ltv,f_note_rate,f_occupancy_type,f_product_type,f_stage_only_probability,f_stage_rank,f_stages_per_day,f_stale_at_approved,f_unlocked_at_late_stage,Loan Number,Loan Status,IsFunded,DecisionCreditScore,Borrower Experian Score,Borrower TransUnion Score,Borrower Equifax Score,Coborrower Experian Score,Coborrower TransUnion Score,Coborrower Equifax Score,Credit Score Type 1,Credit Score Type 2,Transm Qual Bottom R,LTV,LTV_N,CLTV,Gross Ltv R,Borrower Age,Loan Amount,Total Loan Amount,Purchase Price,Appraised Value,PurchasePrice,AppraisedValue,NoteRate,Note Rate,Term,Lien Position,Loan Type,Amortization Type,Doc Type,Bank Stms Income Type,Occupancy Type,Lock Period (days),Rate Lock Status,Loan Amount Locked,Has Prepayment Penalty,Loan Program Name,ARM - Rate Margin,Property State,Property City,Property County,Property Zip,ProdIsSpInRuralArea,Branch,Internal Assigned Loan Officer Name,Internal Assigned Processor Name,Internal Assigned Underwriter Name,Internal Assigned Manager Name,Internal Assigned Lender Account Executive Name,Originating Company Name,Interviewer Company Name,Agent Broker Company Name,Mortgage Originator,Warehouse Lender,Funding Bank Name,Commission - Borrower Points Percentage Of Loan Amount,Commission - Borrower Points Total,Commission - Rebate Fee Percentage of Loan Amount,Commission - Rebate Fee Total,Commission - Gross Profit Total,Commission - Net Profit,Approved Fee (YSP),GFE - Loan origination fee (total),GFE - Loan discount (total),GFE - Appraisal fee,GFE - Credit report fee,GFE - Underwriting fee,Discount Points,Application Fee,Processing fee,Lender Fees Collected,Investor Lock Projected Profit,Investor Lock Projected Profit Amt,day one lock price BE,Investor Lock Loan Num,Investor Lock Lp Investor Nm,Investor Purchase,Investor Lock Brok Comp Price,InvestorLockCommitmentT,Lead New Date,Loan Open Date,Pre-qual Date,Pre-approved Date,Registration,RegistrationD,Respa App D,HMDA App D,Loan Submitted D,DocumentCheckD,PreProcessingD,ProcessingD,Submitted D,Underwriting D,ConditionReviewD,FinalUnderwritingD,Approved D,Estimated Closing D,Clear To Close D,PreDocQCD,Docs D,DocsOrderedD,DocsDrawnD,DocsBackD,FundingConditionsD,Scheduled Funding D,Funded D,Loan Closed D,Recorded D,Purchase D,Loan Shipped D,Rate Lock D,Rate Lock Expiration D,Loan OnHold D,Loan Canceled D,Loan Denied D,Loan Suspended D,Withdrawn D,DaysOpenToSubmitted,DaysSubmittedToApproved,DaysApprovedToCTC,DaysCTCToFunded,DaysTotalSubmitToFund,DaysTotalOpenToFund,LockDurationDays,DaysSubmittedToUW,DaysUWToApproved,DaysDocsToFunded,WasCanceled,WasDenied,WasSuspended,WasOnHold,WasWithdrawn,HasRateLock,WasApproved,ReachedCTC,SubmittedMonth,SubmittedYear,SubmittedDayOfWeek,custLoan391,custLoan377,custLoan408,custLoan391ID,OnlyMon,TIL Disclosure / GFE Ordered Date,TIL Disclosure / GFE Due Date,TIL Disclosure / GFE Received Date,DidFund,Outcome,expected_funding,is_locked_flag,eliminated
2025-12-15,82511444,NONCONFORMING,Purchase,Wholesale,Fund Cond,10.0,0,,live,,,0.9903225354111392,,1.0,False,,,,,,,,,,,False,,0.4,Fast Track,-3.0,Wholesale,80.0,768.0,0.0,,16,25.0,25.0,5.0,0.0,1,0.0,,Purchase,0,0.0,0.0,-11.0,30,0.0,0.0,80.0,,Primary Residence,NONCONFORMING,1.0,10.0,0.4,0.0,0.0,82511444,Loan Shipped,0,768.0,768.0,753.0,786.0,,,,768.0,768.0,28.469,80.0,80.0,80.0,80.0,,,368000,,,,,,,360,Other,Conventional,Fixed,17,3.0,Primary Residence,30,Locked,1,False,30 YR FIXED Flex Expanded Doc,,CA,Lancaster,Los Angeles,93534,0,SBI-Wholesale,Vladyslava Lisnykh,Gary Summers,Andy Tam,,Tiffany Telem,"LBC Solutions, Inc.","LBC Solutions, Inc.","LBC Solutions, Inc.",2,First Hoirizon Bank,US Bank,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2878.52,1.915,7047.2,101.787,1848-621149,MetLife - Forward,,102.04,3,,2025-11-20,,,2025-11-20,2025-12-16,2025-11-20,2025-11-20,2025-11-21,,,,2025-11-20,2025-11-23,2025-12-03,2025-12-04,2025-11-23,2025-12-12,2025-12-04,,2025-12-12,2025-12-12,2025-12-12,2025-12-15,2025-12-15,2025-12-16,2025-12-16,,,,2025-12-22,2025-11-20,2025-12-20,,,,,,0.0,3.0,11.0,12.0,26.0,26.0,30.0,3.0,0.0,4.0,0,0,0,0,0,1,1,1,11.0,2025.0,5.0,P&L 12 mo w/o supporting bnk stmts,,0,3.0,0,2025-12-19,2025-12-04,2025-11-21,1,Funded,,True,False
2025-12-15,82511445,FHA,Purchase,Wholesale,CTC,7.0,6,,live,,,0.7188396432870223,,0.9090909090909091,False,,,,,,,,,,,False,,0.28,On Pace,-2.0,Wholesale,75.0,555.0,6.0,,16,21.0,25.0,9.0,0.0,1,0.0,,Purchase,0,0.0,0.0,-7.0,30,0.0,0.0,75.0,,Primary Residence,FHA,0.9123505976095617,7.0,0.28,0.0,0.0,82511445,Loan Sold,0,555.0,,,555.0,584.0,556.0,576.0,576.0,555.0,46.54,75.0,75.0,75.0,76.313,,,350274,,,,,,,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED FHA FLEXPOINT,,GA,Acworth,Cobb,30101,0,SBI-Wholesale,Michael Schouest,La Ray Reed,Lisa Machado,,Jennifer Lopez,Southern Mortgage CORP.,Southern Mortgage CORP.,Southern Mortgage CORP.,2,Norhtpointe,BankUnited,0,,,,,,,0.0,,,,,2907.27,0.0,0.0,3888.97,5.3241,18648.94,101.481,,"Plaza Home Mortgage, Inc.",,104.4941,1,,2025-11-20,,,2025-11-24,2025-12-17,2025-11-20,2025-11-20,2025-11-24,2025-11-24,,,2025-11-24,2025-11-25,2025-12-05,2025-12-09,2025-11-26,2025-12-17,2025-12-09,,2025-12-16,2025-12-10,2025-12-11,,,2025-12-17,2025-12-17,,,2025-12-31,2025-12-19,2025-11-24,2025-12-24,,,,,,4.0,2.0,13.0,8.0,23.0,27.0,30.0,1.0,1.0,1.0,0,0,0,0,0,1,1,1,11.0,2025.0,2.0,,,0,1.0,0,2025-12-16,2025-12-01,2025-12-03,1,Funded,,True,False
2025-12-15,62511433,CONFORMING,Refinance CashOut,Retail,Submitted,2.0,25,,dead,submitted_unlocked_stale,Stale Pre-Approval,0.0020037560160326767,,0.0,False,,,,,,,,,,,False,,0.08,Slow,,Retail,48.0,721.0,25.0,,16,,25.0,,0.0,0,0.0,,Refinance CashOut,0,0.0,0.0,,30,0.0,0.0,48.0,,Primary Residence,CONFORMING,0.018421052631578946,2.0,0.08,0.0,0.0,62511433,Registered,0,721.0,716.0,721.0,739.0,,,,721.0,721.0,45.672,48.0,48.0,48.0,48.0,,,600000,,,,,,,360,Other,Conventional,Fixed,0,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED CONFORMING FLEXPOINT,,CA,San Jose,Santa Clara,95132,0,CA Branch,DW Originations,Susie Meza,,Jared Ostrov,,,"FlexPoint, Inc.",,1,Blank,,0,,,,,,,0.0,,,,,8418.0,0.0,0.0,10213.0,1.403,8418.0,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-11-20,,,2025-11-20,,2025-11-20,2025-11-20,,,,,2025-11-20,,,,,2025-12-20,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,0,0,0,0,0,0,0,0,11.0,2025.0,5.0,,1.00% to 1.24%,0,1.0,0,2025-11-20,2025-11-24,2025-11-20,0,Active,,False,True
2025-12-15,LEAD62502004,,Refinance CashOut,Retail,Opened,0.0,304,420000.0,dead,opened_stale,Opened-Only Ghost,0.0014550023386975675,611.1009822529784,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,,304.0,,16,,304.0,,0.0,0,0.0,420000.0,Refinance CashOut,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62502004,Lead Cancelled,0,,,,,,,,,,,100.0,100.0,100.0,100.0,,420000.0,420000,0.0,,0.0,,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Raleigh,Wake,27604,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,-207.12,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-02-14,2025-02-14,,,,,,,,,,,,,,,,2025-03-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD62502005,,Other,Retail,Opened,0.0,300,50000.0,dead,opened_stale,Opened-Only Ghost,0.0019885556326479565,99.42778163239782,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,,300.0,,16,,300.0,,0.0,0,0.0,50000.0,Other,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62502005,Lead Cancelled,0,,,,,,,,,,,100.0,100.0,100.0,100.0,,50000.0,50000,0.0,,0.0,,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Las Vegas,Clark,89178,0,CA Branch,Daniel Testa,,,,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-02-18,2025-02-18,,,,,,,,,,,,,,,,2025-04-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,82511430,NONCONFORMING,Refinance CashOut,Wholesale,Approved,4.0,22,,live,,,0.812055544041424,,0.1651031894934334,False,,,,,,,,,,,False,,0.15384615384615385,On Pace,5.0,Wholesale,75.0,722.0,22.0,,16,17.0,26.0,14.0,0.0,1,0.0,,Refinance CashOut,0,0.0,0.0,-2.0,30,1.0,0.0,75.0,,Investment,NONCONFORMING,0.2298180533474651,4.0,0.15384615384615385,0.0,0.0,82511430,Approved,0,722.0,680.0,722.0,723.0,,,,722.0,722.0,,75.0,75.0,75.0,75.0,,,825000,,,,,,,360,Other,Conventional,Fixed,20,1.0,Investment,30,Locked,1,True,30 YR FIXED DSCR - Flex 1 YR PPP 6mo Int.,,CA,Los Angeles,Los Angeles,90033,0,SBI-Wholesale,Cesar Mendoza,Yomari Quintanilla,Andy Tam,,Jeff Baker,"C & C FINANCIAL, CORP","C & C FINANCIAL, CORP","C & C FINANCIAL, CORP",2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,638.02,1.994,16450.5,101.994,,"FlexPoint, Inc.",,101.994,3,,2025-11-19,,,2025-11-20,,2025-11-19,2025-11-19,2025-11-20,2025-11-20,,,2025-11-20,2025-11-23,,,2025-11-23,2026-01-30,,,,,,,,,,,,,,2025-11-28,2025-12-29,,,,,,1.0,3.0,,,,,31.0,3.0,0.0,,0,0,0,0,0,1,1,0,11.0,2025.0,5.0,,1.00% to 1.24%,0,1.0,0,2025-11-20,2025-12-09,2025-11-21,0,Active,,True,False
2025-12-15,82511425,NONCONFORMING,Refinance CashOut,Wholesale,Docs,8.0,0,,live,,,0.9864943386543711,,0.9583333333333334,False,,,,,,,,,,,False,,0.3076923076923077,Fast Track,-7.0,Wholesale,70.0,679.0,0.0,,16,24.0,26.0,7.0,0.0,1,0.0,,Refinance CashOut,0,0.0,0.0,-9.0,30,0.0,0.0,70.0,,Primary Residence,NONCONFORMING,0.9764705882352941,8.0,0.3076923076923077,0.0,0.0,82511425,Loan Shipped,0,679.0,679.0,658.0,685.0,,,,679.0,679.0,44.809,70.0,70.0,70.0,70.0,,,929600,,,,,,,360,Other,Conventional,Fixed,15,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED Flex Expanded Doc,,CA,Tujunga,Los Angeles,91042,0,SBI-Wholesale,Norvan Hacobiance,Omeece Brown,Chad Imarah,,James Abdelmessih,Pacific Capital Lending Group,Pacific Capital Lending Group,Pacific Capital Lending Group,1,Norhtpointe,City National Bank,0,,,,,,,0.0,,,,,0.0,0.0,0.0,3763.9,3.58,33279.68,102.95,1848-622160,MetLife - Forward,,105.33,3,,2025-11-19,,,2025-11-21,2025-12-22,2025-11-19,2025-11-19,2025-11-24,2025-11-24,,,2025-11-21,2025-11-24,2025-12-10,2025-12-11,2025-11-28,2025-12-15,2025-12-12,,2025-12-15,2025-12-15,2025-12-15,2025-12-17,2025-12-17,2025-12-22,2025-12-22,,,,2025-12-26,2025-11-21,2025-12-22,,,,,,2.0,7.0,14.0,10.0,31.0,33.0,31.0,3.0,4.0,7.0,0,0,0,0,0,1,1,1,11.0,2025.0,6.0,,1.00% to 1.24%,0,1.0,0,2025-12-26,2025-12-15,2025-12-11,1,Funded,,True,False
2025-12-15,LEAD62504049,,Other,Retail,Opened,0.0,238,350000.0,dead,opened_stale,Opened-Only Ghost,0.0015396117741758553,538.8641209615494,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,636.0,238.0,,16,,238.0,,0.0,0,0.0,350000.0,Other,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62504049,Lead Cancelled,0,636.0,636.0,,660.0,513.0,,,513.0,513.0,,100.0,100.0,100.0,100.0,,350000.0,350000,0.0,,0.0,,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Plant City,Hillsborough,33566,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-04-21,2025-04-21,,,,,,,,,,,,,,,,2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD82504050,,Purchase,Wholesale,Opened,0.0,238,660000.0,dead,opened_stale,Opened-Only Ghost,0.0019760812604284936,1304.2136318828059,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Wholesale,82.5,680.0,238.0,,16,,238.0,,0.0,0,0.0,660000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,82.5,6.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD82504050,Lead Cancelled,0,680.0,680.0,680.0,680.0,,,,680.0,680.0,13.19,82.5,82.5,82.5,82.5,,660000.0,660000,,,,,6.0,6.0,360,Other,Conventional,Fixed,15,1.0,Primary Residence,0,Not Locked,1,False,,,CA,Thousand Oaks,Ventura,91362,0,SBI-Wholesale,,,,,Dakota Yniguez,,,INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2820.74,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-04-21,2025-04-21,,,,,,,,,,,,,,,,2025-06-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,82504463,FHA,Refinance,Wholesale,Approved,4.0,229,535000.0,live,,,0.0031364021694961835,1677.9751606804582,0.025974025974025976,False,,,,,,,,,57.0,long_shot,False,,0.01652892561983471,Stalled,,Wholesale,88.554,686.0,229.0,,16,,242.0,,0.0,0,0.0,535000.0,Refinance,0,0.0,0.0,28.0,30,0.0,0.0,88.554,5.75,Primary Residence,FHA,0.2298180533474651,4.0,0.01652892561983471,1.0,0.0,82504463,Docs Out,0,686.0,671.0,686.0,691.0,615.0,658.0,680.0,686.0,658.0,42.602,88.554,88.554,88.554,90.104,,535000.0,545125,0.0,,0.0,,5.75,5.75,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED FHA FLEXPOINT,,CA,Los Angeles (Compton Area),Los Angeles,90221,0,SBI-Wholesale,Jesus Arzola,Aimee Dine,Dee Ann Anderson,,Jeff Baker,"Covington Limited, Inc.","Covington Limited, Inc.","Covington Limited, Inc.",2,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2912.6,0.644,3510.61,102.255,,"Lakeview Loan Servicing, LLC",,102.255,2,,2025-04-17,,,2025-04-17,,2025-04-17,2025-04-17,2025-04-29,2025-04-29,,,2025-04-17,2025-04-30,2025-12-30,2025-12-31,2025-04-30,2026-01-06,2025-12-31,,2026-01-06,2026-01-06,2026-01-06,,,,,,,,,2025-12-29,2026-01-28,,,,,,0.0,13.0,245.0,,,,30.0,13.0,0.0,,0,0,0,0,0,1,1,1,4.0,2025.0,5.0,,1.00% to 1.24%,0,1.0,0,2026-01-06,2026-01-08,2025-10-06,0,Active,13896.103896103898,False,False
2025-12-15,LEAD62504047,,Other,Retail,Opened,0.0,241,457808.0,dead,opened_stale,Opened-Only Ghost,0.0018892982248065703,864.9358417022463,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,,241.0,,16,,241.0,,0.0,0,0.0,457808.0,Other,0,0.0,0.0,,0,0.0,0.0,100.0,6.0,Investment,,0.0,0.0,0.0,0.0,0.0,LEAD62504047,Lead Cancelled,0,,,,,,,,,,,100.0,100.0,100.0,100.0,,457808.0,457808,0.0,,0.0,,6.0,6.0,360,Other,Conventional,Fixed,0,1.0,Investment,0,Not Locked,1,False,,,,Atlanta,Fulton,30354,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2182.54,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-04-18,2025-04-18,,,,,,,,,,,,,,,,2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,LEAD62504048,,Purchase,Retail,Opened,0.0,241,480000.0,dead,opened_stale,Opened-Only Ghost,0.0015360072879746249,737.2834982278199,0.0,False,,,,,,,,,,,False,,0.0,Stalled,,Retail,100.0,555.0,241.0,,16,,241.0,,0.0,0,0.0,480000.0,Purchase,0,0.0,0.0,,0,0.0,0.0,100.0,7.0,Primary Residence,,0.0,0.0,0.0,0.0,0.0,LEAD62504048,Lead Cancelled,0,555.0,555.0,,560.0,,,,555.0,555.0,,100.0,100.0,100.0,100.0,,480000.0,480000,,,,,7.0,7.0,360,Other,Conventional,Fixed,0,1.0,Primary Residence,0,Not Locked,1,False,,,,Merced,Merced,95340,0,CA Branch,Jared Ostrov,,,Jared Ostrov,,,"FlexPoint, Inc.",INVALID FIELD ID OR FIELD DOES NOT SUPPORT EXPORT,1,Blank,,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2669.45,0.0,0.0,0.0,,"FlexPoint, Inc.",,100.0,2,2025-04-18,2025-04-18,,,,,,,,,,,,,,,,2025-06-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,,,,,1.00% to 1.24%,0,1.0,0,,,,0,Failed,0.0,False,True
2025-12-15,82511472,FHA,Refinance,Wholesale,Approved,4.0,17,,live,,,0.009227360189432505,,0.025974025974025976,False,,,,,,,,,,,False,,0.16666666666666666,On Pace,,Wholesale,85.0,749.0,17.0,,16,,24.0,,0.0,0,0.0,,Refinance,0,0.0,0.0,,30,0.0,0.0,85.0,,Primary Residence,FHA,0.2298180533474651,4.0,0.16666666666666666,0.0,0.0,82511472,Approved,0,749.0,749.0,756.0,730.0,,,,749.0,749.0,42.464,85.0,85.0,85.0,86.488,,,337301,,,,,,,360,Other,FHA,Fixed,0,1.0,Primary Residence,30,Not Locked,1,False,30 YR FIXED FHA FLEXPOINT,,CA,Bakersfield,Kern,93313,0,SBI-Wholesale,Sandra Navarro,Aimee Dine,Dee Ann Anderson,,Jeff Baker,Andy's Home Loans dba NEXT GEN HOME LOANS,Andy's Home Loans dba NEXT GEN HOME LOANS,Andy's Home Loans dba NEXT GEN HOME LOANS,2,Blank,,0,,,,,,,0.0,,,,,0.0,250.0,0.0,1766.78,-1.387,-4678.36,0.0,,"FlexPoint, Inc.",,100.0,2,,2025-11-21,,,2025-11-21,,2025-11-21,2025-11-21,2025-11-25,2025-11-25,,,2025-11-21,2025-11-26,,,2025-11-28,2026-01-15,,,,,,,,,,,,,,,,,,,,,0.0,7.0,,,,,,5.0,2.0,,0,0,0,0,0,0,1,0,11.0,2025.0,6.0,,,0,1.0,0,2025-11-22,2025-12-01,2025-11-24,0,Active,,False,False
2025-12-15,82511473,CONVENTIONAL BOND STD MI,Purchase,Wholesale,Approved,4.0,14,,live,,,0.7691198089579441,,0.24691358024691357,False,,,,,,,,,,,False,,0.16666666666666666,On Pace,2.0,Wholesale,100.0,764.0,14.0,,16,12.0,24.0,18.0,0.0,1,0.0,,Purchase,0,0.0,0.0,2.0,30,1.0,0.0,97.0,,Primary Residence,CONVENTIONAL BOND STD MI,0.2298180533474651,4.0,0.16666666666666666,0.0,0.0,82511473,Loan Shipped,0,764.0,760.0,786.0,764.0,,,,764.0,764.0,47.949,97.0,97.0,100.0,97.0,,,548050,,,,,,,360,Other,Conventional,Fixed,0,1.0,Primary Residence,30,Locked,1,False,30 YEAR FIXED CONV WITH DPA CALHFA,,CA,Temecula,Riverside,92592,0,SBI-Wholesale,Derrick Jones,Rosie Perez,Stephanie Bashoor,,Roxanne Rivera,"iCore Lending, Inc.","iCore Lending, Inc.","iCore Lending, Inc.",2,First Hoirizon Bank,Citizens Business Bank,0,,,,,,,0.0,,,,,0.0,0.0,0.0,2225.72,0.0,0.0,101.0,1565771,CaLHFA,,100.0,0,,2025-11-21,,,2025-11-21,2025-12-24,2025-11-21,2025-11-21,2025-12-01,2025-12-01,,,2025-11-21,2025-12-01,2025-12-22,2025-12-22,2025-12-01,2025-12-22,2025-12-22,,2025-12-22,2025-12-22,2025-12-22,2025-12-23,2025-12-23,2025-12-24,2025-12-24,,,,2025-12-31,2025-12-03,2026-01-02,,,,,,0.0,10.0,21.0,2.0,33.0,33.0,30.0,10.0,0.0,2.0,0,0,0,0,0,1,1,1,11.0,2025.0,6.0,,,0,1.0,0,2025-12-31,2025-12-06,2025-12-31,1,Funded,,True,False
2025-12-15,82511475,NONCONFORMING,Purchase,Wholesale,Approved,4.0,3,,live,,,0.03342397534362905,,0.33385703063629224,False,,,,,,,,,,,False,,0.16666666666666666,On Pace,,Wholesale,85.0,782.0,3.0,,16,,24.0,,0.0,0,0.0,,Purchase,0,0.0,0.0,,30,0.0,0.0,85.0,,Investment,NONCONFORMING,0.2298180533474651,4.0,0.16666666666666666,0.0,0.0,82511475,Condition Review,0,782.0,782.0,782.0,774.0,,,,782.0,782.0,,85.0,85.0,85.0,85.0,,,290700,,,,,,,360,Other,Conventional,Fixed,20,1.0,Investment,30,Not Locked,1,False,30 YR FIXED DSCR - Flex,,FL,Davenport,Polk,33896,0,SBI-Wholesale,Cecelia Evansky,Cresta Banuelos,Jesse Martinez,,Jay Blanco,TriCapFunding LLC,TriCapFunding,TriCapFunding,2,Blank,,0,,,,,,,0.0,,,,,13081.5,0.0,0.0,16305.7,4.5,13081.5,0.0,,"FlexPoint, Non QM",,100.0,2,,2025-11-21,,,2025-12-04,,2025-11-25,2025-11-25,2025-12-10,2025-12-10,,,2025-12-04,2025-12-12,2026-01-05,,2025-12-12,2026-01-08,,,,,,,,,,,,,,,,,,,,,13.0,8.0,,,,,,8.0,0.0,,0,0,0,0,0,0,1,0,12.0,2025.0,5.0,,1.25% or Greater,0,1.0,0,2025-12-10,2025-12-27,2025-12-15,0,Active,,False,False
2025-12-15,82510690,VA,Refinance CashOut,Wholesale,Approved,4.0,40,600000.0,dead,approved_expired_lock,"Lock Expired, Gave Up",0.0107206736067304,6432.40416403824,0.2298180533474651,False,,,,,,,,,,,False,,0.0851063829787234,Slow,-7.0,Wholesale,73.171,727.0,40.0,17.0,16,47.0,47.0,-17.0,0.0,1,1.0,600000.0,Refinance CashOut,1,1.0,0.0,-33.0,30,1.0,0.0,73.171,6.125,Primary Residence,VA,0.2298180533474651,4.0,0.0851063829787234,1.0,0.0,82510690,Approved,0,727.0,712.0,741.0,727.0,724.0,660.0,658.0,727.0,660.0,57.713,73.171,73.171,73.171,73.171,,600000.0,600000,0.0,,0.0,,6.125,6.125,360,Other,VA,Fixed,0,1.0,Primary Residence,30,Locked,1,False,30 YR FIXED VA FLEXPOINT,,CA,Whittier,Los Angeles,90603,0,SBI-Wholesale,James Clausen,Aimee Dine,Aly Cannon,,Jeff Baker,S & S Home Loans,S & S Home Loans,S & S Home Loans,2,Blank,,0,,,,,,,0.0,,,,,0.0,895.0,0.0,2302.48,1.112,6672.0,103.369,,PHH Mortgage Services,,103.369,2,,2025-10-29,,,2025-10-29,,2025-10-29,2025-10-29,2025-11-03,2025-11-03,,,2025-10-29,2025-11-04,,,2025-11-05,2026-01-15,,,,,,,,,,,,,,2025-10-29,2025-11-28,,,,,,0.0,7.0,,,,,30.0,6.0,1.0,,0,0,0,0,0,1,1,0,10.0,2025.0,4.0,,1.00% to 1.24%,0,1.0,0,2025-11-07,2025-11-11,2025-11-03,0,Active,137890.83200847908,True,True
